brand,channel,month,month_idx,spend,revenue,roas,iroas,mas,rroi,ctr,cpc,picr,impression_share,cal_month,log_metric,own_n_hist,own_trailing_trend,detrended,seasonal_index,peer_trailing_trend,global_level,baseline,residual,own_sigma,peer_sigma,global_sigma,sigma,sudden_z,gradual_z,alert_score,alert_source,direction,is_true_spike,flagged,spike_type
Crestline Beverages,paid_search,2023-02,1,81360.21660941739,339604.19612355117,4.174081759809895,3.5376345705674717,275536.75411031133,3.490082363604746,0.04286198176409141,,0.13452677843527777,0.703089115440224,2,1.4288943963428755,1,,,0.0,1.4020236005596816,1.1212317995748344,1.4020236005596816,0.026870795783193957,,,,0.15,0.1791386385546264,,0.1791386385546264,sudden,up,False,False,
Ridgeway Grocery,affiliate,2023-02,1,56350.021207726335,241001.78048555818,4.2768711585243135,2.6378675198303596,143650.61785304596,2.7007894158944867,0.03351569964507724,1.2776860703374424,0.1422333789059274,0.640315285510267,2,1.4532217045273639,1,,,0.0,1.3159084843672353,1.1212317995748344,1.3159084843672353,0.1373132201601286,,,,0.15,0.9154214677341906,,0.9154214677341906,sudden,up,False,True,sudden
Ridgeway Grocery,audio,2023-02,1,46871.243716598954,93454.66737088746,1.9938593465953087,1.3348128782310766,56505.42321598709,1.237532740985261,0.004277850626019597,0.8866097942171105,0.041827032696933844,0.4225273012865729,2,0.690072130734405,1,,,0.0,0.7741880826766646,1.1212317995748344,0.7741880826766646,-0.08411595194225963,,,,0.15,-0.5607730129483975,,-0.5607730129483975,sudden,up,False,False,
Crestline Beverages,ooh,2023-02,1,85388.20560762864,175861.82599801812,2.0595564076627757,0.9023488802394491,74382.20062714885,0.9089610545008685,0.0033340926489821374,,0.04482677547548751,0.41681428279879573,2,0.7224906235273146,1,,,0.0,0.4144527730019688,1.1212317995748344,0.4144527730019688,0.3080378505253458,,,,0.15,2.0535856701689723,,2.0535856701689723,sudden,up,False,True,sudden
Ridgeway Grocery,display,2023-02,1,50374.13942254202,144270.61683933611,2.863981767096475,1.4715221801247063,73061.28839335432,1.4588263942715565,0.0053767301823748875,0.7884159356393601,0.06132396632826034,0.5123143393400305,2,1.0522128828408703,1,,,0.0,0.9103684083482234,1.1212317995748344,0.9103684083482234,0.14184447449264692,,,,0.15,0.9456298299509796,,0.9456298299509796,sudden,up,False,True,sudden
Nimbus Home,display,2023-02,1,32028.310112529278,84851.4123953893,2.6492628583047204,1.893335901533731,52556.115521613414,1.7160938247045887,0.0069921477553906855,0.7157711935089546,0.0550777913228398,0.47980175228143346,2,0.9742814346251406,1,,,0.0,0.9103684083482234,1.1212317995748344,0.9103684083482234,0.0639130262769172,,,,0.15,0.4260868418461147,,0.4260868418461147,sudden,up,False,False,
Verdant Snacks,digital_video,2023-02,1,14048.703486948822,37898.8778755056,2.6976779679856917,2.0820770417600203,27320.944845363232,1.874871996855583,0.00863771062086,1.0969324561150564,0.06624786498516691,0.5298126043389276,2,0.9923913911307707,1,,,0.0,0.9736827803494652,1.1212317995748344,0.9736827803494652,0.01870861078130548,,,,0.15,0.12472407187536987,,0.12472407187536987,sudden,up,False,False,
Verdant Snacks,social,2023-02,1,20652.03864550009,56902.80445096113,2.7553117359365284,2.438621005234383,48675.877440006545,2.357972419279743,0.013761409208073852,0.8999667640717395,0.08880273500651872,0.5674562773717776,2,1.0135305889936121,1,,,0.0,1.1331587787640949,1.1212317995748344,1.1331587787640949,-0.11962818977048273,,,,0.15,-0.7975212651365515,,-0.7975212651365515,sudden,up,False,False,
Aster Wellness,display,2023-02,1,,,,,,,0.005714373414471648,0.7023689601279305,0.04881345163541996,0.5199561035647131,2,,1,,,0.0,0.9103684083482234,1.1212317995748344,0.9103684083482234,,,,,0.15,,,,sudden,up,True,False,
Verdant Snacks,display,2023-02,1,16245.65440040663,43659.53516853454,2.6874593101920063,1.5482892853325856,27251.0792213298,1.5699730408787596,0.006013197998123907,0.7209756457449548,0.05287675124543592,0.49085042915637567,2,0.9885962529454922,1,,,0.0,0.9103684083482234,1.1212317995748344,0.9103684083482234,0.07822784459726884,,,,0.15,0.5215189639817923,,0.5215189639817923,sudden,up,False,False,
Verdant Snacks,paid_search,2023-02,1,12987.3346412891,61008.755250616276,4.697557808101621,3.9550058191375257,44821.95949418558,3.3484064957073656,0.04252251569876445,1.6648433082653777,0.1176272242914191,0.7171814420669079,2,1.547042758371673,1,,,0.0,1.4020236005596816,1.1212317995748344,1.4020236005596816,0.14501915781199148,,,,0.15,0.9667943854132766,,0.9667943854132766,sudden,up,False,True,sudden
Ridgeway Grocery,display,2023-03,2,54879.98375596157,146035.86656734702,2.6610041871866126,1.6746767765161685,99265.64812277058,1.6710509672499374,0.0058882157515833715,0.6239724382533222,0.05781372070660269,0.4591812739036734,3,0.9787035655330637,2,,,0.0,0.9503951076334145,1.13009777876856,0.9503951076334145,0.028308457899649198,,,0.16756245418207855,0.16756245418207855,0.16894272668558763,,0.16894272668558763,sudden,up,False,False,
Nimbus Home,retail_media,2023-03,2,30967.224230770113,149526.1953420597,4.828530779115981,3.782393849163085,112241.01648850688,3.6410079792689842,0.020435466123927732,1.598920478923091,0.17257047594010771,0.6226511017237465,3,1.5745422348719478,2,,,0.0,1.4451793060135545,1.13009777876856,1.4451793060135545,0.1293629288583933,,,0.16756245418207855,0.16756245418207855,0.7720281341655663,,0.7720281341655663,sudden,up,False,True,sudden
Solstice Foods,tv,2023-03,2,95572.84863813073,211636.7243232825,2.2144021794788875,1.3936418874440653,129272.2777863876,1.320328540540796,0.0041098787213834625,,0.05911000365116724,0.5270057745292448,3,0.7949824706707179,2,,,0.0,0.6573047807654764,1.13009777876856,0.6573047807654764,0.13767768990524154,,,0.16756245418207855,0.16756245418207855,0.8216499965776146,,0.8216499965776146,sudden,up,False,True,sudden
Crestline Beverages,paid_search,2023-03,2,100372.5276712682,381212.08505275176,3.7979723525670894,3.147024876584938,313776.45050421054,3.299292194063952,0.0358169789496936,1.6040935169597177,0.13777015965007947,0.7045645550417429,3,1.3344673328920582,2,,,0.0,1.439677913343814,1.13009777876856,1.439677913343814,-0.1052105804517558,,,0.16756245418207855,0.16756245418207855,-0.6278887532730377,,-0.6278887532730377,sudden,up,False,False,
Nimbus Home,social,2023-03,2,28095.139296286176,82082.51922646303,2.921591466795586,2.307340143702414,65281.39875555083,2.32853145404985,0.013502463794995957,1.0443612654873566,0.09109470486994112,0.651969804052072,3,1.0721284906843682,2,,,0.0,1.097751694823121,1.13009777876856,1.097751694823121,-0.025623204138752742,,,0.16756245418207855,0.16756245418207855,-0.15291733618862957,,-0.15291733618862957,sudden,up,False,False,
Aster Wellness,social,2023-03,2,29074.553129780365,68734.6000995685,2.364081050283291,1.705718745861983,53392.52205165569,2.1468484147388507,0.01289523011714135,0.8897983088598802,0.09207503288125299,0.5913497766398423,3,0.8603893841859452,2,,,0.0,1.097751694823121,1.13009777876856,1.097751694823121,-0.23736231063717572,,,0.16756245418207855,0.16756245418207855,-1.4165602419456718,,-1.4165602419456718,sudden,up,True,False,
Ridgeway Grocery,audio,2023-03,2,51533.33610989383,91508.7989449078,1.7757204530629858,1.4078862678749813,72330.96515242873,1.3456887242257936,0.005231709046728708,0.8186161689694943,0.04540432075584533,0.48178745472738316,3,0.574206229626271,2,,,0.0,0.7528767762197186,1.13009777876856,0.7528767762197186,-0.1786705465934476,,,0.16756245418207855,0.16756245418207855,-1.0662922518388198,,-1.0662922518388198,sudden,up,False,False,
Crestline Beverages,ooh,2023-03,2,92380.11579554767,147032.85052459798,1.5916071251740556,0.9123270473420942,79649.27354269903,0.8909934325357446,0.0026415043038321004,,0.03842204937789247,0.39786931112333823,3,0.4647442762972681,2,,,0.0,0.5684716982646417,1.13009777876856,0.5684716982646417,-0.10372742196737361,,,0.16756245418207855,0.16756245418207855,-0.6190373760858157,,-0.6190373760858157,sudden,up,False,False,
Solstice Foods,social,2023-03,2,136723.11691084155,443553.93902681704,3.2441766180335314,2.3465286885235197,313562.44355563744,2.333804628613314,0.01168514747992402,0.9761408030833358,0.08863530749165027,0.6745066409320366,3,1.1768615792944006,2,,,0.0,1.097751694823121,1.13009777876856,1.097751694823121,0.07910988447127965,,,0.16756245418207855,0.16756245418207855,0.4721217820390503,,0.4721217820390503,sudden,up,False,False,
Verdant Snacks,social,2023-03,2,19769.20186943889,70682.44417057688,3.5753817800729992,2.4581017080388246,43695.21946700848,2.269621253756841,0.010446577348089152,0.8887064948614405,0.07360857321620295,0.5383767255799576,3,1.274071962072962,2,,,0.0,1.097751694823121,1.13009777876856,1.097751694823121,0.17632026724984096,,,0.16756245418207855,0.16756245418207855,1.05226596322256,,1.05226596322256,sudden,up,True,True,sudden
Ridgeway Grocery,paid_search,2023-03,2,46947.20160741134,257889.71921946682,5.493186183407254,5.056578601145261,203910.4465786332,4.069629957948159,0.0430341036729613,1.9888365710199787,0.10917524918312356,0.6381185963664753,3,1.7035084484533312,2,,,0.0,1.439677913343814,1.13009777876856,1.439677913343814,0.26383053510951715,,,0.16756245418207855,0.16756245418207855,1.5745205953049048,,1.5745205953049048,sudden,up,False,True,sudden
Verdant Snacks,retail_media,2023-03,2,26479.922590749975,111458.23146890277,4.2091600187622005,3.2813397206344237,81842.70222877027,3.1599527631455073,0.02047579145297004,1.2517475841866845,0.1809242527402572,0.6967399469239209,3,1.4372631073033924,2,,,0.0,1.4451793060135545,1.13009777876856,1.4451793060135545,-0.007916198710162137,,,0.16756245418207855,0.16756245418207855,-0.04724327265796758,,-0.04724327265796758,sudden,up,True,False,
Crestline Beverages,digital_video,2023-03,2,60369.34725804713,176267.7443280652,2.919821935039541,1.7879045337978392,115748.95499057214,1.8370253787679751,0.009243339083137474,1.2638185373051893,0.07120113986289071,0.5112754898004488,3,1.0715226332699224,2,,,0.0,0.9708651685506793,1.13009777876856,0.9708651685506793,0.10065746471924308,,,0.16756245418207855,0.16756245418207855,0.6007161043957113,,0.6007161043957113,sudden,up,False,True,sudden
Ridgeway Grocery,retail_media,2023-03,2,64471.6698673679,267992.39961302164,4.156746679034988,2.9471638166494136,173136.39535380277,2.6825462374277347,0.014885647315411421,1.499373411781629,0.16486029856302092,0.637918101488647,3,1.424732720004969,2,,,0.0,1.4451793060135545,1.13009777876856,1.4451793060135545,-0.0204465860085854,,,0.16756245418207855,0.16756245418207855,-0.12202367235781535,,-0.12202367235781535,sudden,up,False,False,
Verdant Snacks,display,2023-03,2,16079.067380278053,46652.57753292587,2.9014479776450264,1.577566677987548,25234.81009042513,1.5409838803626847,0.004877760998006028,0.5961396907103222,0.0476294912918373,0.5011620964138054,3,1.06520991501856,2,,,0.0,0.9503951076334145,1.13009777876856,0.9503951076334145,0.1148148073851456,,,0.16756245418207855,0.16756245418207855,0.6852060501595678,,0.6852060501595678,sudden,up,True,True,sudden
Ridgeway Grocery,social,2023-03,2,67988.83460728312,264562.76950762194,3.891267897674501,2.0215678575515232,149146.79827773946,2.1249450697101726,0.012136813488622406,0.8048804951772354,0.083472520581269,0.609883997165414,3,1.3587350422297275,2,,,0.0,1.097751694823121,1.13009777876856,1.097751694823121,0.26098334740660656,,,0.16756245418207855,0.16756245418207855,1.557528795341073,,1.557528795341073,sudden,up,False,True,sudden
Crestline Beverages,audio,2023-03,2,93539.47355045011,163800.11401370363,1.7511335888089934,1.6685147136698368,135953.17486823845,1.4747583610674637,0.005411555509429441,0.9133198327677202,0.05335723194115147,0.4621880698167452,3,0.5602633432599204,2,,,0.0,0.7528767762197186,1.13009777876856,0.7528767762197186,-0.19261343295979816,,,0.16756245418207855,0.16756245418207855,-1.1495023386951497,,-1.1495023386951497,sudden,up,False,False,
Ridgeway Grocery,tv,2023-03,2,59406.20812437756,121995.48174332977,2.053581361192257,1.5757939581604044,98247.70382962469,1.595307914622632,0.00367974528776817,,0.0736523815942296,0.5726687321405699,3,0.719585274370894,2,,,0.0,0.6573047807654764,1.13009777876856,0.6573047807654764,0.06228049360541765,,,0.16756245418207855,0.16756245418207855,0.37168525556293025,,0.37168525556293025,sudden,up,False,False,
Solstice Foods,affiliate,2023-03,2,116475.37182560001,378574.73952829017,3.250255685769647,3.2816935800162237,351553.7049591101,2.9426368238380407,,1.1154829783524742,0.12057569531210201,0.5282625057504483,3,1.1787336657916305,2,,,0.0,1.3333807408844303,1.13009777876856,1.3333807408844303,-0.15464707509279974,,,0.16756245418207855,0.16756245418207855,-0.9229219985328899,,-0.9229219985328899,sudden,up,False,False,
Solstice Foods,retail_media,2023-03,2,104263.68832494055,375394.82901245105,3.6004368830932116,2.6938951920616754,264018.7098730408,2.577634742713834,0.018350743897641936,1.2437876861428154,0.1669153520574331,0.6946620024936837,3,1.2810551945137514,2,,,0.0,1.4451793060135545,1.13009777876856,1.4451793060135545,-0.1641241114998031,,,0.16756245418207855,0.16756245418207855,-0.9794802320182108,,-0.9794802320182108,sudden,up,False,False,
Crestline Beverages,affiliate,2023-03,2,79827.92139304793,254860.2204157705,3.1926200252780954,2.0037801877118393,163268.4978154538,2.109160402204453,0.03639720387747685,1.4146354082155588,0.12041959830919083,0.6304680426716375,3,1.16084190423291,2,,,0.0,1.3333807408844303,1.13009777876856,1.3333807408844303,-0.17253883665152037,,,0.16756245418207855,0.16756245418207855,-1.02969867261573,,-1.02969867261573,sudden,up,False,False,
Aster Wellness,digital_video,2023-03,2,40567.3802305953,119024.8161835404,2.934003021811443,1.6855274912629505,72285.7583708578,1.7016274040240624,0.007539332130816984,1.1021152223089707,0.08229208247550703,0.5923841204690747,3,1.0763677096491768,2,,,0.0,0.9708651685506793,1.13009777876856,0.9708651685506793,0.10550254109849755,,,0.16756245418207855,0.16756245418207855,0.6296311522380499,,0.6296311522380499,sudden,up,True,True,sudden
Solstice Foods,digital_video,2023-03,2,119665.94930143765,245322.31908199145,2.050059524151071,1.6326140182338067,202002.37723129746,1.686984250521753,0.006134480181293954,1.369038086042808,0.07106289680657364,0.5747582406388502,3,0.7178688289000296,2,,,0.0,0.9708651685506793,1.13009777876856,0.9708651685506793,-0.2529963396506497,,,0.16756245418207855,0.16756245418207855,-1.50986293967583,,-1.50986293967583,sudden,up,False,False,
Aster Wellness,display,2023-03,2,28729.745696801227,66183.17105318834,2.303646254013212,1.3605013742230385,38476.51514473526,1.4235461575865647,0.006297964634051861,0.7465839355849695,0.04230035625515846,0.5261288061504185,3,0.834493195461307,2,,,0.0,0.9503951076334145,1.13009777876856,0.9503951076334145,-0.11590191217210755,,,0.16756245418207855,0.16756245418207855,-0.6916938089613138,,-0.6916938089613138,sudden,up,True,False,
Solstice Foods,display,2023-03,2,141130.733564243,362061.8631766434,2.565435989970477,1.7586304704589233,238706.90453353766,1.7126559946093853,0.00605131885726841,,0.05355159361865778,0.5506748085732281,3,0.9421284407750251,2,,,0.0,0.9503951076334145,1.13009777876856,0.9503951076334145,-0.008266666858389393,,,0.16756245418207855,0.16756245418207855,-0.04933483994813407,,-0.04933483994813407,sudden,up,False,False,
Solstice Foods,paid_search,2023-03,2,113122.57518749712,436187.7971816713,3.8558863821717613,3.12267279318632,346564.3173209416,3.129013557339481,0.039840340283183805,2.00094280356426,0.113600071132902,0.7263923468303675,3,1.3496009111097729,2,,,0.0,1.439677913343814,1.13009777876856,1.439677913343814,-0.09007700223404114,,,0.16756245418207855,0.16756245418207855,-0.5375727078821648,,-0.5375727078821648,sudden,up,False,False,
Aster Wellness,retail_media,2023-03,2,34675.63659073925,124479.77232465122,3.589833801577439,2.5774628164299873,85865.12666499673,2.6181948000351465,0.017203147607577934,1.5430356934880527,0.15535201493761722,0.6161936080004218,3,1.2781059066033231,2,,,0.0,1.4451793060135545,1.13009777876856,1.4451793060135545,-0.16707339941023136,,,0.16756245418207855,0.16756245418207855,-0.9970813582658812,,-0.9970813582658812,sudden,up,True,False,
Nimbus Home,paid_search,2023-03,2,42157.291401947805,160094.4255401547,3.7975500848415,3.077530301899818,127917.22145446707,3.16353112484816,0.04195629738737238,1.807181966538736,0.15313792911995316,0.7306019398294871,3,1.3343561442991723,2,,,0.0,1.439677913343814,1.13009777876856,1.439677913343814,-0.10532176904464174,,,0.16756245418207855,0.16756245418207855,-0.6285523183504811,,-0.6285523183504811,sudden,up,False,False,
Ridgeway Grocery,affiliate,2023-03,2,62722.365310186404,244888.5165954163,3.9043252814900664,2.9064589442508755,162048.49235860107,2.6708750652475857,0.028506908454880825,1.3406676033490923,0.1302239411241406,0.5967578421108509,3,1.362084985133731,2,,,0.0,1.3333807408844303,1.13009777876856,1.3333807408844303,0.028704244249300848,,,0.16756245418207855,0.16756245418207855,0.17130474955988606,,0.17130474955988606,sudden,up,False,False,
Halcyon Personal Care,retail_media,2023-03,2,28919.73928627141,116153.08849224974,4.016394731033732,2.7649624048127364,86780.19730927011,2.878053444665732,0.021115582008427575,1.5580191371257301,0.12419959096108336,0.6422162980942834,3,1.3903846671593547,2,,,0.0,1.4451793060135545,1.13009777876856,1.4451793060135545,-0.05479463885419977,,,0.16756245418207855,0.16756245418207855,-0.3270102429668297,,-0.3270102429668297,sudden,up,False,False,
Aster Wellness,audio,2023-03,2,31881.573866070707,71043.04310923882,2.2283417816096236,1.231030413475708,37301.38120870267,1.1909827136412352,0.005188057666179019,0.8435453827198046,0.057369206542502264,0.4641334920542699,3,0.8012577131768702,2,,,0.0,0.7528767762197186,1.13009777876856,0.7528767762197186,0.04838093695715162,,,0.16756245418207855,0.16756245418207855,0.2887337571731875,,0.2887337571731875,sudden,up,True,False,
Aster Wellness,paid_search,2023-03,2,28582.683693169867,116434.90867041907,4.07361708649641,2.8360647939318553,90582.60810812387,3.0844977375977867,0.05544376702981436,1.6779182596245137,0.1413568453902113,0.7448509829948244,3,1.4045313238184443,2,,,0.0,1.439677913343814,1.13009777876856,1.439677913343814,-0.035146589525369754,,,0.16756245418207855,0.16756245418207855,-0.20975217686402697,,-0.20975217686402697,sudden,up,True,False,
